PSN	Read	Write	Erase
1057	9	5	2
1058	9	5	2
1059	9	5	2
1060	10	5	2
1061	8	4	2
1062	8	4	2
1063	8	4	2
1064	8	4	2
1065	8	4	2
1066	8	4	2
1067	8	4	2
1068	8	4	2
1069	8	4	2
1070	8	4	2
1071	8	4	2
1072	8	4	2
1073	9	4	2
1074	7	3	2
1075	7	3	2
1076	7	3	2
1077	7	3	2
1078	7	3	2
1079	7	3	2
1080	7	3	2
1081	7	3	2
1082	7	3	2
1083	7	3	2
1084	7	3	2
1085	7	3	2
1086	7	3	2
1087	7	3	2
1088	147	84	21
1089	82	40	21
1090	78	38	21
1091	79	38	21
1092	77	37	21
1093	79	37	21
1094	76	35	21
1095	74	34	21
1096	74	34	21
1097	75	34	21
1098	73	33	21
1099	73	33	21
1100	73	33	21
1101	75	33	21
1102	71	31	21
1103	72	31	21
1104	70	30	21
1105	70	30	21
1106	71	30	21
1107	69	29	21
1108	70	29	21
1109	69	28	21
1110	68	27	21
1111	67	26	21
1112	65	25	21
1113	65	25	21
1114	65	25	21
1115	65	25	21
1116	66	25	21
1117	64	24	21
1118	66	24	21
1119	62	22	21
1120	147	84	21
1121	86	42	21
1122	84	40	21
1123	80	38	21
1124	81	38	21
1125	79	37	21
1126	81	37	21
1127	78	35	21
1128	76	34	21
1129	76	34	21
1130	77	34	21
1131	75	33	21
1132	75	33	21
1133	75	33	21
1134	77	33	21
1135	73	31	21
1136	74	31	21
1137	72	30	21
1138	72	30	21
1139	73	30	21
1140	71	29	21
1141	72	29	21
1142	71	28	21
1143	70	27	21
1144	69	26	21
1145	67	25	21
1146	67	25	21
1147	67	25	21
1148	67	25	21
1149	68	25	21
1150	66	24	21
1151	68	24	21
1152	64	37	9
1153	37	19	9
1154	39	19	9
1155	36	17	9
1156	34	16	9
1157	34	16	9
1158	34	16	9
1159	35	16	9
1160	34	15	9
1161	32	14	9
1162	32	14	9
1163	33	14	9
1164	31	13	9
1165	31	13	9
1166	31	13	9
1167	31	13	9
1168	31	13	9
1169	31	13	9
1170	31	13	9
1171	31	13	9
1172	32	13	9
1173	30	12	9
1174	30	12	9
1175	31	12	9
1176	29	11	9
1177	29	11	9
1178	29	11	9
1179	29	11	9
1180	29	11	9
1181	29	11	9
1182	30	11	9
1183	28	10	9
1184	85	49	12
1185	47	24	12
1186	47	24	12
1187	50	24	12
1188	45	21	12
1189	43	20	12
1190	43	20	12
1191	43	20	12
1192	44	20	12
1193	43	19	12
1194	41	18	12
1195	41	18	12
1196	42	18	12
1197	40	17	12
1198	40	17	12
1199	40	17	12
1200	40	17	12
1201	40	17	12
1202	40	17	12
1203	40	17	12
1204	40	17	12
1205	41	17	12
1206	39	16	12
1207	39	16	12
1208	40	16	12
1209	39	15	12
1210	37	14	12
1211	37	14	12
1212	37	14	12
1213	37	14	12
1214	37	14	12
1215	38	14	12
1216	43	25	6
1217	25	13	6
1218	25	13	6
1219	25	13	6
1220	27	13	6
1221	23	11	6
1222	23	11	6
1223	23	11	6
1224	23	11	6
1225	24	11	6
1226	23	10	6
1227	21	9	6
1228	21	9	6
1229	22	9	6
1230	20	8	6
1231	20	8	6
1232	20	8	6
1233	20	8	6
1234	20	8	6
1235	20	8	6
1236	20	8	6
1237	20	8	6
1238	21	8	6
1239	19	7	6
1240	19	7	6
1241	19	7	6
1242	19	7	6
1243	19	7	6
1244	19	7	6
1245	19	7	6
1246	19	7	6
1247	19	7	6
1248	147	84	21
1249	81	40	21
1250	79	39	21
1251	79	39	21
1252	80	39	21
1253	82	38	21
1254	74	34	21
1255	75	34	21
1256	73	33	21
1257	73	33	21
1258	74	33	21
1259	73	32	21
1260	71	31	21
1261	71	31	21
1262	72	31	21
1263	72	30	21
1264	68	28	21
1265	69	28	21
1266	67	27	21
1267	67	27	21
1268	67	27	21
1269	67	27	21
1270	68	27	21
1271	67	26	21
1272	66	25	21
1273	65	24	21
1274	64	23	21
1275	62	22	21
1276	62	22	21
1277	62	22	21
1278	62	22	21
1279	62	22	21
1280	146	83	21
1281	85	41	21
1282	82	39	21
1283	80	38	21
1284	80	38	21
1285	81	38	21
1286	83	37	21
1287	75	33	21
1288	76	33	21
1289	74	32	21
1290	74	32	21
1291	75	32	21
1292	74	31	21
1293	72	30	21
1294	72	30	21
1295	73	30	21
1296	73	29	21
1297	70	28	21
1298	71	28	21
1299	69	27	21
1300	69	27	21
1301	69	27	21
1302	69	27	21
1303	70	27	21
1304	69	26	21
1305	68	25	21
1306	67	24	21
1307	66	23	21
1308	64	22	21
1309	64	22	21
1310	64	22	21
1311	64	22	21
1312	127	73	18
1313	73	37	18
1314	75	37	18
1315	72	35	18
1316	70	34	18
1317	70	34	18
1318	71	34	18
1319	72	32	18
1320	66	29	18
1321	67	29	18
1322	65	28	18
1323	65	28	18
1324	66	28	18
1325	65	27	18
1326	63	26	18
1327	63	26	18
1328	64	26	18
